userId,total_time,study_count
157369,415.31666666666666,739
157370,1400.3833333333332,2409
157372,8.466666666666667,154
157373,8.8,112
157374,236.68333333333334,327
157375,299.31666666666666,584
157376,145.5,452
157377,7.3999999999999995,20
157378,13.116666666666667,239
157379,396.81666666666666,517
157381,1314.4666666666667,1522
157383,246.71666666666667,543
157384,71.81666666666666,122
157385,14.2,222
157387,866.7333333333333,944
157390,276.8,362
157392,0.15,2
157395,305.6666666666667,309
157399,0.9333333333333333,6
157405,1065.6166666666668,864
157406,1043.0,1411
157407,1177.6333333333332,1549
157431,7.933333333333334,24
157441,1983.85,2426
157572,2352.133333333333,2827
157780,4065.3,4494
157792,239.75,158
157795,432.0833333333333,457
157804,5180.8,4855
157809,137.03333333333333,179
157825,143.3,99
157826,878.3333333333334,872
157827,49.25,59
157830,224.38333333333333,244
157832,2.3166666666666664,21
157833,1.7,10
157836,1073.5,842
157837,205.23333333333332,325
157838,10.833333333333334,26
157846,1670.95,1833
157847,25.783333333333335,44
157848,398.95,532
157849,1506.0166666666667,1772
157850,11.066666666666666,192
157851,979.7333333333333,1705
157902,890.05,957
157968,9531.6,11409
158001,6121.816666666667,5674
158011,0.2833333333333333,2
158025,0.25,2
158029,98.58333333333333,124
158033,1.1333333333333333,35
158049,0.0,1
158096,0.7833333333333333,5
158173,0.25,2
158351,3.966666666666667,6
158352,1628.6333333333332,772
158356,7023.5,5809
158359,1338.9833333333333,1564
158361,211.65,233
158367,1416.2166666666667,2038
158372,33.666666666666664,42
158373,791.9833333333333,1004
158374,300.71666666666664,184
158378,747.4166666666666,817
158379,9.166666666666666,29
158381,6128.416666666667,7044
158382,51.35,46
158384,1079.4333333333334,1258
158391,3873.45,3750
158394,3411.5666666666666,3775
158396,214.26666666666665,372
158397,721.9166666666666,791
158403,7.416666666666667,16
158412,755.25,921
158413,6388.3,7751
158415,4275.0,6115
158416,2345.733333333333,2642
158420,1091.3333333333333,1591
158422,24.25,40
158423,1264.7833333333333,1320
158431,2738.4,2446
158433,31.9,47
158435,0.1,3
158437,11890.983333333334,15141
158439,6046.566666666667,7433
158446,34.25,60
158447,2604.5333333333333,3562
158448,2902.7666666666664,3663
158453,2357.233333333333,2827
158457,2525.9333333333334,2442
158458,263.65,292
158459,3131.9666666666667,3168
158461,62.28333333333333,91
158462,0.2,2
158464,53.05,59
158466,80.13333333333333,120
158474,8.583333333333334,21
158478,5529.566666666667,6169
158492,2477.4166666666665,1624
158497,0.1,4
158503,2.9833333333333334,23
158506,276.46666666666664,314
158507,968.9166666666666,1304
158515,160.18333333333334,203
158516,3591.866666666667,3489
158522,4069.0333333333333,3992
158524,3287.4,4509
158527,139.81666666666666,101
158528,236.28333333333333,238
158535,7319.7,7440
158537,1509.4833333333333,1830
158539,2595.4666666666667,3211
158541,1600.4,1855
158543,2705.25,3338
158544,2423.45,3286
158545,6150.033333333334,7069
158546,48.28333333333333,51
158547,90.8,81
158551,2952.15,4383
158552,480.9166666666667,591
158559,135.5,97
158563,0.35,5
158564,351.76666666666665,279
158565,422.2,451
158567,3116.75,2812
158569,0.03333333333333333,3
158575,4778.066666666667,6834
158576,17.066666666666666,32
158578,564.1166666666667,990
158581,1.6,12
158583,235.23333333333332,271
158584,938.85,936
158596,609.8,810
158599,323.98333333333335,640
158600,1904.25,2369
158742,1217.7666666666667,1109
158755,4.833333333333333,8
158757,1103.4166666666667,1432
158762,80.05,86
158764,0.7166666666666667,9
158789,611.6833333333333,723
158813,58.88333333333333,76
158822,0.0,1
158838,4.183333333333334,7
158864,3541.633333333333,5347
158865,8050.516666666666,9957
158868,5052.933333333333,6746
158869,463.73333333333335,500
158871,10289.766666666666,12782
158876,1106.45,1952
158877,1140.55,1489
158878,2598.4166666666665,2921
158881,6071.616666666667,9297
158882,2953.7,3815
158883,6351.366666666667,7140
158888,1.0166666666666666,2
158889,4557.35,5028
158898,736.1666666666666,613
158903,0.0,1
158907,2066.1666666666665,2615
158912,5793.933333333333,6612
158917,1015.8666666666667,1331
158918,190.78333333333333,217
158920,17081.633333333335,18443
158923,4880.4,5164
158924,5932.45,7943
158925,4080.7666666666664,5001
158926,654.3,869
158927,40.46666666666667,72
158928,2984.4166666666665,3823
158929,192.43333333333334,274
158938,833.6333333333333,1013
158944,3890.383333333333,5218
158945,3440.1833333333334,3964
158947,4828.333333333333,5484
158950,0.0,1
158957,14.033333333333333,36
159047,1.2833333333333332,12
159053,182.53333333333333,303
159054,215.76666666666665,237
159055,97.73333333333333,209
159056,6.2,43
159057,991.8333333333334,1174
159058,1222.8166666666666,1183
159059,56.75,86
159060,507.0,499
159061,358.1666666666667,462
159062,94.46666666666667,109
159063,358.23333333333335,440
159065,1057.4333333333334,1261
159066,3.35,15
159068,139.11666666666667,280
159069,28.366666666666667,88
159070,1798.2,2015
159071,61.11666666666667,153
159072,179.9,342
159073,455.81666666666666,441
159074,140.63333333333333,230
159075,3.2333333333333334,7
159076,2050.4666666666667,2629
159077,1276.8166666666666,1368
159078,1661.2333333333333,2160
159079,496.3333333333333,692
159090,14.2,28
159162,12.416666666666666,23
159176,2539.633333333333,3435
159203,34.65,40
159204,10.783333333333333,19
159215,0.1,4
159220,0.35,7
159335,0.5833333333333334,4
159432,136.43333333333334,204
159447,841.3666666666667,883
159466,218.78333333333333,222
159507,549.3166666666666,699
159508,675.15,1016
159510,97.6,112
159511,568.4666666666667,689
159518,4040.116666666667,4895
159548,82.56666666666666,77
159550,40.45,75
159553,5794.933333333333,6468
159554,2358.383333333333,5241
159555,3.7,14
159556,27.933333333333334,36
159558,390.6666666666667,315
159598,28.416666666666668,36
159620,1217.6666666666667,1360
159622,3083.5166666666664,3531
159641,398.96666666666664,463
159650,858.8666666666667,1099
159651,0.0,1
159653,1073.1,1090
159655,2345.15,2484
159656,98.53333333333333,140
159679,1736.8333333333333,2443
159683,515.3,490
159684,152.28333333333333,174
159687,1630.4666666666667,1591
159688,5037.85,5722
159690,5799.5,6521
159691,4.883333333333333,9
159696,592.9833333333333,483
159747,1237.4666666666667,1609
159749,1849.7833333333333,2300
159750,9201.466666666667,10790
159751,2068.2,2463
159756,3817.3,4911
159761,126.89999999999999,164
159762,2897.5666666666666,1695
159772,239.13333333333333,300
159774,18.083333333333332,63
159775,3132.5333333333333,3903
159779,1239.3,1357
159780,62.43333333333333,78
159785,2087.0333333333333,2732
159786,317.93333333333334,361
159788,28.916666666666668,125
159790,282.05,259
159793,8046.366666666667,9254
159802,1095.0166666666667,1263
159804,1.1166666666666667,4
159836,389.5,415
159837,385.26666666666665,445
159838,64.05,66
159839,24.35,52
159840,0.2,6
159851,1024.45,1491
159858,557.2166666666667,1548
159860,11872.633333333333,13268
159861,9001.6,11000
159862,5617.816666666667,6546
159863,24763.88333333333,27987
159864,380.68333333333334,454
159889,646.7666666666667,1193
159890,372.78333333333336,798
159891,1204.0,2717
159892,16.566666666666666,28
159893,600.1333333333333,973
159894,315.05,489
159895,28.533333333333335,131
159896,194.38333333333333,301
159898,33.8,105
159899,107.75,126
159900,2310.4,1875
159901,51.13333333333333,103
159902,150.26666666666668,395
159903,307.9,820
159911,92.83333333333333,109
159914,6.533333333333333,3
159920,9.95,35
159922,0.15,4
159930,673.7833333333333,849
159933,129.96666666666667,150
159936,872.4,1149
159952,1187.7666666666667,1337
159954,9350.9,11492
159960,580.2833333333333,621
159967,2957.45,2895
159971,1823.9166666666667,1855
159992,457.18333333333334,607
159993,61.666666666666664,72
159995,1.15,4
160002,173.55,39
160003,1119.75,1273
160005,3048.0333333333333,3727
160017,319.1333333333333,331
160029,2176.1666666666665,2324
160037,100.33333333333333,210
160039,556.7,578
160041,1.4333333333333333,10
160046,66.73333333333333,67
160048,16.35,20
160050,67.85,98
160059,10.783333333333333,11
160060,7.15,10
160062,2.0,6
160063,6.066666666666666,7
160065,502.6333333333333,526
160067,297.73333333333335,375
160068,369.73333333333335,456
160069,0.2,2
160070,0.15,2
160071,0.0,1
160072,3593.4,3443
160073,1332.1,2248
160074,219.68333333333334,922
160075,60.449999999999996,63
160076,1171.1166666666666,1744
160080,217.4,265
160084,1919.5666666666666,2043
160086,1269.1333333333332,2748
160087,156.98333333333332,202
160088,98.39999999999999,152
160090,0.0,43
160091,313.43333333333334,502
160092,1603.1166666666666,1947
160093,154.48333333333332,309
160094,2007.1333333333332,2879
160096,3506.6,3094
160097,3160.5333333333333,3794
160098,71.55,694
160099,328.68333333333334,371
160100,779.75,742
160101,868.3333333333334,937
160102,59.016666666666666,69
160103,1555.3666666666666,1551
160104,576.45,639
160105,5383.016666666666,8135
160106,122.1,279
160107,3044.2,4148
160108,1052.4166666666667,1091
160109,1964.85,2698
160110,1689.1,1932
160111,1085.7,1453
160112,1468.9,1511
160113,9.633333333333333,12
160115,1527.9666666666667,2095
160118,18.816666666666666,24
160119,29.366666666666667,51
160121,846.4833333333333,862
160124,2854.0,2151
160127,0.2,2
160130,1852.0,2125
160133,14.75,44
160149,1.6833333333333333,34
160150,2495.1666666666665,1973
160151,48.5,117
160152,113.95,150
160154,182.20000000000002,126
160155,151.51666666666665,167
160156,40.81666666666666,59
160157,7.983333333333333,12
160158,29.6,46
160159,135.25,184
160160,0.03333333333333333,12
160162,79.38333333333334,30
160163,72.23333333333333,100
160164,14.45,34
160165,306.8333333333333,223
160166,4.616666666666666,35
160167,255.58333333333334,156
160168,175.73333333333332,204
160169,722.4333333333333,1963
160170,78.11666666666666,97
160171,137.4,175
160172,212.41666666666666,271
160173,1844.0333333333333,4906
160174,18.633333333333333,23
160175,814.75,1881
160234,25.95,59
160239,158.48333333333332,107
160250,7926.95,7712
160253,886.9166666666666,957
160254,1950.9,1911
160259,9535.25,10522
160261,0.3,2
160262,12.05,16
160264,123.58333333333333,125
160265,3373.05,4108
160272,3.9,9
160276,0.7833333333333333,7
160294,12.25,21
160296,44.11666666666667,59
160309,1860.6666666666667,1954
160332,659.5333333333333,670
160385,7745.033333333333,9418
160395,15.0,26
160398,671.6666666666666,903
160399,2827.5166666666664,3418
160400,2474.35,3048
160401,1213.9333333333334,1245
160402,2157.45,2515
160403,959.75,1005
160404,964.25,809
160405,662.7166666666667,687
160406,619.6,647
160407,441.5833333333333,458
160408,1631.85,1593
160409,747.9166666666666,796
160410,2502.7,2732
160411,1429.8166666666666,1493
160412,1640.7166666666667,1721
160413,527.25,505
160414,673.55,691
160415,2220.133333333333,2177
160416,1449.8666666666666,1585
160417,1492.2333333333333,1400
160418,697.2333333333333,790
160419,457.76666666666665,439
160420,571.95,585
160421,868.7333333333333,1057
160422,697.2,1111
160423,1241.2666666666667,1119
160424,905.6666666666666,831
160425,1015.55,1079
160426,561.2166666666667,617
160427,1130.95,1253
160428,793.65,888
160429,605.85,625
160430,671.3166666666666,825
160431,538.7166666666667,549
160432,795.0,872
160433,894.4,967
160434,753.1166666666667,790
160435,1168.8666666666666,1028
160436,1266.3333333333333,1647
160437,3745.35,3036
160438,682.6666666666666,780
160439,711.2666666666667,750
160440,1751.95,1697
160441,1044.2666666666667,1168
160442,1278.2666666666667,1438
160443,1932.4333333333334,2057
160444,1128.4833333333333,1183
160445,629.6833333333333,998
160446,684.2666666666667,701
160447,1090.4,1512
160448,1249.0666666666666,1268
160449,6972.45,6477
160450,509.8,552
160451,1828.2333333333333,1814
160452,734.45,864
160453,2228.483333333333,2191
160454,1669.5,1847
160455,3073.366666666667,3232
160456,1335.6333333333332,1348
160457,764.1,928
160458,281.4166666666667,394
160459,1728.0666666666666,1930
160460,453.85,469
160461,2029.8333333333333,1962
160462,435.48333333333335,563
160463,1146.95,1170
160464,602.3666666666667,647
160465,1841.4833333333333,1754
160466,995.8666666666667,1470
160467,665.15,664
160468,362.55,731
160469,3124.1833333333334,3023
160470,1028.0333333333333,1093
160471,2305.2,2360
160472,645.7166666666667,697
160473,2374.9333333333334,2756
160474,484.3833333333333,1013
160475,343.96666666666664,573
160476,1054.2833333333333,1191
160477,2461.35,2383
160478,1948.2166666666667,1894
160479,2513.1666666666665,2479
160480,593.3,599
160481,1259.1333333333332,1363
160482,716.3833333333333,742
160483,3569.016666666667,3238
160484,814.1,782
160485,1674.8333333333333,1995
160486,891.3333333333334,955
160487,1924.3,1849
160488,5.016666666666667,9
160492,341.56666666666666,322
160495,2018.5833333333333,2626
160499,1.0166666666666666,2
160506,0.03333333333333333,2
160507,605.2,746
160508,1458.9333333333334,3681
160509,3230.633333333333,3549
160510,462.5,568
160527,738.3166666666666,821
160529,1446.0,2989
160537,36.1,44
160539,6716.783333333333,8848
160540,278.98333333333335,356
160558,4888.466666666666,4571
160559,1682.6666666666667,1747
160567,963.1666666666666,934
160571,567.4666666666667,380
160576,73.0,84
160578,0.03333333333333333,6
160581,101.66666666666667,143
160582,13.933333333333334,29
160584,3181.8333333333335,3824
160588,165.2,90
160590,232.96666666666667,153
